page,text
125,LOWER HURON METRO PARK — BELLEVILLE WAYNE Mi8284400 we rSOUROES DST CRYSTAL FALLS N/A MI9698200
125,LUDINGTON PD LUDINGTON MASON MI5354000 MRESOURCES DIST. #0 EAST LANSING N/A MI8398000
125,“SHERIFF LUDINGTON MASON MI5318300 MICH. DEPT. OF NATURAL ESCANABA N/A Mi2198300
125,LUNA PIER PD LUNA PIER MONROE Mi5854100 RESOURCES DIST. #3
125,LYONS PD LYONS IONIA MI3454400 MICH. DEPT. OF NATURAL © GAYLORD N/A mle998500
125,MACKINAC ISLAND PD MACKINAC ISLAND MACKINAC 14954500 RESOURCES DIST. #5
125,MACKINAW CITY PD MACKINAW CITY CHEBOYGAN MI1654600 MICH. DEPT. OF NATURAL GLADWIN N/A Mi2698800
125,MADISON HEIGHTS PD MADISON HEIGHTS OAKLAND Mi6354700 RESOURCES DIST. #8
125,MANCELONA PD MANCELONA ANTRIM M10554800 MICH. DEPT. OF NATURAL GRAND RAPIDS N/A Mi4198900
125,MANCHESTER PD MANCHESTER WASHTENAW —Ml154900 RESOURCES DIST. #9
125,MANISTEE PD MANISTEE MANISTEE Mis155000 MICH. DEPT. OF NATURAL IMLAY CITY N/A Ml4499100
125,RESOURCES DIST. #11
125,*SHERIEF MANISTEE MANISTEE MI5115100
125,*MSP POST 77 MANISTEE N/A MI5107700 MRESOURGES DIST #13 JACKSON N/A MI3699300
125,MANISTIQUE PD MANISTIQUE SCHOOLCRAFT —MI7755100 MECH. DEPT. OF NATURAL Mio WA wwie898700 @
125,*MSP POST 84 ’ MANISTIQUE N/A MI7708400 RESOURCES DIST. #7
125,*SHERIFF MANISTIQUE SCHOOLCRAFT — MI7717700 MICH. DEPT. OF NATURAL ——PLAINWELL N/A miog99200
125,MAPLE GROVE TOWNSHIP PD NEW LOTHROP SAGINAW MI7355200 RESOURCES DIST. #12
125,1-118
125,3-77
126,LAW ENFORCEMENT AGENCIES MICHIGAN
126,©} AGENCY ADDRESS COUNTY OR! AGENCY ADDRESS COUNTY OR!
126,MICH. DEPT. OF NATURAL PONTIAC N/A Mi6399400 MSP POST 13 IONIA N/A Mi3401300
126,RESOURCES DIST. #14 MSP POST 14 ITHACA N/A Ml2901400
126,MICH. DEPT. OF STATE DRIVER LANSING N/A mi3399500 MSP POST 15 owosso NYA i7801500
126,SERVICES MSP POST 16 STATE CAPITOL LANSING N/A 13301600
126,Me OE Seaview LANSING NIA WIS399600 MSP POST 21 NORTHVILLE N/A Mis202100
126,MICHIANA PD NEW BUFFALO BERRIEN Ml1157900 MSP POST 22 ROMEO N/A wis002200
126,MICHIGAN DEPARTMENT OF LANSING N/A Mi2399500 MSP POST 23 ST. CLAIR N/A MI7402300
126,STATE DRIVER AND MSP POST 24 NEW BALTIMORE N/A Mi5002400
126,MICHIGAN DEPARTMENT OF NEWBERRY N/A mi4898400 MSP POST 25 FLAT ROCK N/A Mi8202500
126,NATURAL RESOURCES MSP POST 26 YPSILANTI N/A MI8102600
126,MICHIGAN INTELLIGENCE OAK PARK N/A Mie309900 MSP POST 27 PONTIAC N/A Mi6302700
126,NETWORK TEAM MSP POST 28 ERIE N/A mis802800
126,MICHIGAN PUBLIC SERVICE LANSING N/A MI3393000 MSP POST 31 BAY CITY N/A MI0903100
126,COMMISSION HEADQUARTERS MSP POST 32 EAST TAWAS N/A M13603200
126,MICHIGAN STATE POLICE FIRE EAST LANSING N/A Mi3300400 MSP POST 33 BAD AXE NA 4413203300
126,onoan STATE POUCE LANSING N/A MI3300800 MSP POST 34 SANDUSKY NIA Wi7608400
126,RECORDS SECTION MSP POST 35 FLINT N/A Mi2503500
126,MICHIGAN STATE POLICE LANSING N/A wigg00600 MSP POST 36 WEST BRANCH NIA MI6503600
126,IDENTIFICATION SECTION MSP POST 37 BRIDGEPORT NIA MI7303700
126,MICHIGAN STATE UNIVERSITY EAST LANSING N/A MI3358100 MSP POST 38 LAPEER N/A Ml4403800
126,PD MSP POST 41 JACKSON N/A MI3804 100
126,MICHIGAN TECHNOLOGICAL © HOUGHTON HOUGHTON MI3188500 MSP POST 42 CLINTON N/A Mi4604200
126,UNIVERSITY PD MSP POST 43 TEKONSHA N/A Mi1304300
126,: MIDDLEVILLE PD MIDDLEVILLE BARRY Mi0858200 MSP POST 44 BLISSFIELD N/A Mi4604400
126,MIDLAND PD MIDLAND MIDLAND MI5658300 MSP POST 45 JONESVILLE N/A Mi3004500
126,T *SHERIFF MIDLAND MIDLAND MIS615600 MSP POST 46 BATTLE CREEK N/A ml1304600
126,MILAN PD MILAN WASHTENAW MI8158400 MSP POST 51 PAW PAW N/A MIg005100
126,MILFORD PD MILFORD OAKLAND MI6358500 MSP POST 52 WHITE PIGEON N/A MI7505200
126,*CAMP DEARBORN POLICE MILFORD OAKLAND M16328500 MSP POST 53 NILES N/A Mi4105300
126,DEPARTMENT MSP POST 54 NEW BUFFALO N/A Mi1105400
126,KENSINGTON METRO PARK MILFORD OAKLAND 16350400 MSP POST 55 SOUTH HAVEN N/A 1418005800
126,MILLINGTON PD MILLINGTON TUSCOLA MI7958700 MSP POST 56 WAYLAND N/A Mi0305600
126,MILLS TOWNSHIP POLICE PRESCOTT OGEMAW MI6558600 MSP POST 87 BENTON HARBOR N/A Mit108700
126,DEPARTMENT MSP POST 61 ROCKFORD N/A Mi4106100
126,MINDEN CITY PD MINDEN CITY SANILAC MI7658800 MSP POST 62 REED CITY N/A MI6706200
126,"MONROE PO MONROE MONROE 15859000 MSP POST 63 MT, PLEASANT N/A MI3706300"
126,“SHERIFF MONROE MONROE wise15800 MSP POST 64 GRAND HAVEN N/A mi7006400
126,MONTAGUE PD MONTAGUE MUSKEGON ——MI6159100 MSP POST 65 NEWAYGO N/A Mi6206500
126,MONTGOMERY PD MONTGOMERY HILLSDALE Mi3059200 MSP POST 66 HART N/A MI6406600
126,MONTROSE PD MONTROSE GENESEE MI2559300 MSP POST 71 TRAVERSE CITY N/A Ml2807100
126,MONTROSE TOWNSHIP PD = MONTROSE GENESEE mi2689900 MSP POST 72 CHEBOYGAN N/A mi1607200
126,MORENC! PD MORENCI LENAWEE Mi4659400 MSP POST 73 GAYLORD N/A Mi6907300
126,MORLEY PD MORLEY MECOSTA is459500 MSP POST 74 ALPENA N/A Mi0407400
126,MORRICE PD MORRICE SHIAWASSEE _MI7859600 MSP POST 75 HOUGHTON LAKE N/A MI7207500
126,MOUNT CLEMENS PD MOUNT CLEMENS MACOMB M15059700 MSP POST 76 CADILLAC N/A Mi8307600
126,“CLINTON TWP. PD MOUNT CLEMENS MACOMB Mi5084900 MSP POST 77 MANISTEE N/A MI5107700
126,MOUNT MORRIS PD MOUNT MORRIS GENESEE Mi2559800 MSP POST 78 PETOSKEY N/A Mi2407800
126,"MOUNT MORRIS TWP, PD MOUNT MORRIS GENESEE Mi2584500 MSP POST 81 NEGAUNEE N/A M5208 100"
126,MOUNT PLEASANT PD MT. PLEASANT ISABELLA MI3759900 MSP POST 82 NEWBERRY N/A Mi4808200
126,MSP DETROIT FREEWAY DETROIT N/A Mi8202900 MSP POST 83 ST. IGNACE N/A Mi4908300
126,PATROPOST MSP POST 84 MANISTIQUE N/A MI7708400
126,MSP HEADQUARTERS EAST LANSING NIA ml3g00100 MSP POST 85 GLADSTONE N/A Mi2108500
126,MSP INTELLIGENCE DIVISION EAST LANSING N/A 13300700 MSP POST 86 IRON MOUNTAIN N/A MI2208600
126,T MSP POST 039 CARO N/A MI7903900 MSP POST 87 WAKEFIELD N/A Mi2708700
126,MSP POST 067 LAKEVIEW N/A MI5906700 MSP POST 88 UANSE N/A wlo708800
126,MSP POST 11 LANSING N/A MI3301100 MSP POST 89 STEPHENSON N/A m15508900
126,MSP POST 12 BRIGHTON N/A Mi4701200 MSP POST 90 CALUMET N/A Mig109000
126,1-119
126,3-77
127,LAW ENFORCEMENT AGENCIES MICHIGAN
127,AGENCY ADDRESS COUNTY OR! AGENCY ADDRESS COUNTY ORI @
127,MSP POST 91 MUNISING N/A Ml0209100 NORTH MUSKEGON PD NORTH MUSKEGON MUSKEGON Mi6162200
127,MSP POST 92 IRON RIVER N/A MI3609200 “DALTON TOWNSHIP PD NORTH MUSKEGON MUSKEGON Mi6134000
127,MSP POST 93 SAULT STE. MARIE N/A MI1709300 NORTHERN MICHIGAN MARQUETTE MARQUETTE MI5262300
127,MSP 1ST DISTRICT LANSING N/A MI3301000 UNIVERSITY PD
127,HEADQUARTERS NORTHPORT PD NORTHPORT LEELANAU Ml4585500
127,"MSP, 2ND DISTRICT NORTHVILLE N/A MI8202000 NORTHVILLE PD NORTHVILLE WAYNE M18262400"
127,HEADQUARTERS NORTHVILLE TWP. PD NORTHVILLE WAYNE MI8286800
127,"MSP, SRD DISTRICT BAY CITY N/A Ml0903000 *MSP, 2ND DISTRICT NORTHVILLE N/A MI8202000"
127,HEADQUARTERS HEADQUARTERS
127,"MSP, 4TH DISTRICT JACKSON N/A Mi3804000 “MSP POST 21 NORTHVILLE NA wia202100"
127,HEADQUARTERS NORTON SHORES PD MUSKEGON MUSKEGON Mi6162500
127,Me ADOUARTENS. ROCKFORD N/A Ml4106000 NORWAY PD NORWAY DICKINSON 4412262600
127,"MSP, 7TH DISTRICT TRAVERSE CITY N/A Ml2807000 NOVI PD NOVI OAKLAND Mi6362700"
127,HEADQUARTERS OAK PARK PD OAK PARK OAKLAND Mi6362800
127,"MSP, 8TH DISTRICT NEGAUNEE N/A mis208000 *MICHIGAN INTELLIGENCE OAK PARK N/A Mi6309900"
127,HEADQUARTERS NETWORK TEAM
127,MSP.5TH DISTRICT PAW PAW N/A wg005000 OAKLAND UNIVERSITY PD ROCHESTER OAKLAND Mi6388800
127,HEADQUARTERS OAKLEY PD OAKLEY SAGINAW MI7362900
127,MUNISING PD MUNISING ALGER Mt0260200 OLIVET PD OLIVET EATON ml2363000
127,*SHERIFE MUNISING ALGER Mlo210200 ONAWAY PD ONAWAY PRESQUE ISLE — MI7163200
127,*MSP POST 91 MUNISING N/A Ml0209100 ONSTED PD ONSTED LENAWEE MI4663400
127,MUSKEGON HEIGHTS PD MUSKEGON HEIGHTS © MUSKEGON MI6160400 ONTONAGON PD ONTONAGON ONTONAGON —-MI6663500
127,*ROOSEVELT PARK PD MUSKEGON HEIGHTS © MUSKEGON Ml6171000 ONTWA TOWNSHIP- EDWARDSBURG CASS M11437200
127,MUSKEGON PD MUSKEGON MUSKEGON Mi6160300 EDWARDSBURG PD
127,MUSKEGON TWP. PD MUSKEGON MUSKEGON MI6160500 ORCHARD LAKE PD ORCHARD LAKE OAKLAND MI6363600
127,*EGELSTON TWP. PD MUSKEGON MUSKEGON Ml6137300 *WEST BLOOMFIELD TWP. PD ORCHARD LAKE OAKLAND MI6381500
127,*NORTON SHORES PD MUSKEGON MUSKEGON Mi6162500 OSCODA-AUSABLE TWP PD = OSCODA iosco MI3563900 @
127,‘SHERIFF MUSKEGON MUSKEGON Mi6116100 OTISVILLE PD OTISVILLE GENESEE Mi2564000
127,NAPOLEON TOWNSHIP PD NAPOLEON JACKSON MI3860600 OTSEGO PD OTSEGO ALLEGAN M10364100
127,NASHVILLE PD NASHVILLE BARRY Mi0860700 OVID PD OviD CLINTON MI1964300
127,NEGAUNEE PD NEGAUNEE MARQUETTE _MI5260900 OWOSSO PD OWOSSO SHIAWASSEE —-MI7864500
127,"*MSP, 8TH DISTRICT NEGAUNEE N/A MI5208000 *MSP POST 15 OWOSSO N/A Mi7801500"
127,HEADQUARTERS OXFORD PD OXFORD OAKLAND M16364600
127,*MSP POST 81 NEGAUNEE N/A MI5208100 PARCHMENT PD PARCHMENT KALAMAZOO —=M13964700
127,NEW BALTIMORE PD NEW BALTIMORE MACOMB MI5061000 PARMA PD PARMA JACKSON MI3864900
127,*MSP POST 24 NEW BALTIMORE N/A Mi5002400 PAW PAW PD PAW PAW VAN BUREN MI8065100
127,*HURON TWP. PD NEW BOSTON WAYNE M18286200 *MSP POST 51 PAW PAW N/A Mi8005100
127,"NEW BUFFALO PD NEW BUFFALO BERRIEN MI1161100 *MSP,5STH DISTRICT PAW PAW N/A Mi8005000"
127,*GRAND BEACH PD NEW BUFFALO BERRIEN MI1143000 HEADQUARTERS
127,"*MICHIANA PD NEW BUFFALO BERRIEN MI1157900 ""SHERIFF PAW PAW VAN BUREN MI8018000"
127,*MSP POST 54 NEW BUFFALO N/A MI1105400 PENNFIELD TWP. PD BATTLE CREEK CALHOUN MIH365500
127,NEW ERA PD NEW ERA OCEANA Mi6461200 PENTWATER PD PENTWATER OCEANA MI6465600
127,NEW HAVEN PD NEW HAVEN MACOMB Mi5061300 PERRY PD PERRY SHIAWASSEE MI7866000
127,NEW LOTHROP PD NEW LOTHROP SHIAWASSEE —MI7861400 PETERSBURG PD PETERSBURG MONROE Mi5866100
127,*MAPLE GROVE TOWNSHIP PD NEW LOTHROP SAGINAW MI7355200 PETOSKEY PD PETOSKEY EMMET Mi2466200
127,NEWAYGO PD NEWAYGO NEWAYGO Mi6261600 *SHERIFF PETOSKEY EMMET Mi2412400
127,*MSP POST 65 NEWAYGO N/A Mi6206500 “MSP POST 78 PETOSKEY N/A MI2407800
127,NEWBERRY PD NEWBERRY LUCE mi4e61700 | + PEWAMO PD PEWAMO IONIA Mi3466300
127,*SHERIFF NEWBERRY LUCE Mi4814800 PIGEON PD PIGEON HURON MI3266600
127,*MICHIGAN DEPARTMENT OF NEWBERRY N/A Mi4898400 PINCKNEY PD PINCKNEY LIVINGSTON Ml4766700
127,NATURAL RESOURCES PINCONNING PD PINCONNING BAY Mi0966800
127,*MSP POST 82 NEWBERRY N/A Mi4808200 PLAINWELL PD PLAINWELL ALLEGAN MI0367000
127,NILES PD NILES BERRIEN MI1161900 *MICH. DEPT. OF NATURAL — PLAINWELL N/A Mi0399200
127,NILES TWP. PD NILES BERRIEN MI1 184600 RESOURCES DIST. #12
127,*HOWARD TWP. PD NILES CASS Mi1485800 PLEASANT RIDGE PD PLEASANT RIDGE OAKLAND MI6367100
127,*MSP POST 53 NILES N/A Mi1105300 PLYMOUTH PD PLYMOUTH WAYNE wi8267200
127,NORTH ADAMS PD NORTH ADAMS HILLSDALE Mi3062000 PONTIAC PD PONTIAC OAKLAND Mi6367300
127,NORTH BRANCH PC NORTH BRANCH LAPEER Mi4462100 PONTIAC TWP. PD PONTIAC OAKLAND MI6385100
127,1-120
127,3-77
128,LAW ENFORCEMENT AGENCIES MICHIGAN
128,© AGENCY ADDRESS COUNTY ORI AGENCY ADDRESS COUNTY ORI
128,*MICH. DEPT. OF NATURAL PONTIAC N/A Mi6399400 *2ILWAUKEE PD SAGINAW SAGINAW MI7383800
128,""" RESOURCES DIST. #14 SAINT CHARLES PD SAINT CHARLES SAGINAW MI7372000"
128,“MSP POST 27 PONTIAC N/A Mi6302700 SAINT IGNACE PD SAINT IGNACE MACKINAC M14972400
128,“SHERIFF PONTIAC OAKLAND Mi6316300 SAINT LOUIS PD SAINT LOUIS GRATIOT Mi2972700
128,*SYLVAN LAKE PD PONTIAC OAKLAND Mi6377300 SALINE PD SALINE WASHTENAW ——-MI8172800
128,*WATERFORD TWP. PD PONTIAC OAKLAND Mi6380800 SAND LAKE PD SAND LAKE KENT Mi4172900
128,PORT AUSTIN PD PORT AUSTIN HURON MI3267400 SANDUSKY PD SANDUSKY SANILAC MI7673000
128,PORT HOPE PD PORT HOPE HURON MI3267500 *MSP POST 34 SANDUSKY N/A MI7603400
128,PORT HURON PD PORT HURON ST. CLAIR MI7467600 *SHERIFF SANDUSKY SANILAC MI7617600
128,*SHERIFF PORT HURON ST. CLAIR 17417400 SANFORD PD SANFORD MIDLAND MI5673100
128,PORTAGE PD PORTAGE KALAMAZOO MI3967800 SAUGATUCK PD SAUGATUCK ALLEGAN Mi0373300
128,"PORTLAND PD PORTLAND |ONIA MI3467900 SAULT STE, MARIE PD SAULT STE. MARIE CHIPPEWA MI1773400"
128,POTTERVILLE PD POTTERVILLE EATON Mi2368100 *SHERIFF SAULT STE. MARIE CHIPPEWA MIH1711700
128,PRAIRIEVILLE TOWNSHIP PD DELTON BARRY MI0868500 *MSP POST 93 SAULT STE. MARIE N/A Mi1709300
128,QUINCY PD QUINCY BRANCH MI1268800 SCHOOLCRAFT PD SCHOOLCRAFT KALAMAZOO —S-M13973600
128,READING PD READING HILLSDALE MI3069200 SCOTTVILLE PD SCOTTVILLE MASON MI5373700
128,REDFORD TWP. PD DETROIT WAYNE Mi8269300 SEBEWAING PD SEBEWAING HURON MI3273800
128,REED CITY PD REED CITY OSCEOLA MI6769400 SHELBY PD SHELBY OCEANA Ml6473900
128,*MSP POST 62 REED CITY N/A MI6706200 SHELBY TWP. PD UTICA MACOMB 15074000
128,*SHERIFF REED CITY OSCEOLA MI6716700 SHEPHERD PD SHEPHERD ISABELLA Mi3774100
128,REESE PD REESE TUSCOLA MI7969500 SHERIDAN PD SHERIDAN MONTCALM MI5974200
128,REPUBLIC PD REPUBLIC MARQUETTE 15269700 SHERIFF ALLEGAN ALLEGAN Mi0310300
128,RICHFIELD TWP. PD DAVISON GENESEE 12586900 SHERIFF ALPENA ALPENA Ml0410400
128,RICHLAND PD KALAMAZOO KALAMAZOO MI3969800 SHERIFF HARRISVILLE ALCONA Ml0110100
128,RICHLAND TWP. PO HEMLOCK SAGINAW MI7346600 SHERIFE MUNISING ALGER mioz10200
128,RICHMOND PD RICHMOND MACOMB 15069900 SHERIFF BELLAIRE ANTRIM MI0510500
128,T RICHMOND TOWNSHIP POLICE PALMER MARQUETTE 15288900 SHERIFF STANDISH ARENAC Ml0610600
128,DEPARTMENT SHERIFE BAY CITY BAY Mi0910900
128,erage emcee es ee memes ya
128,ROCHESTER PD ROCHESTER OAKLAND MI6370200 SHERIFF ANSE BARAGA Mio710700
128,*OAKLAND UNIVERSITY PD ROCHESTER OAKLAND MI6388800 SHERIFF BEULAH BENZIE Mirov1000
128,ROCKFORD PD ROCKFORD KENT vais170400 SHERIFF ST. JOSEPH BERRIEN MI1114100
128,SHERIFF COLDWATER BRANCH MI1211200
128,*MSP POST 61 ROCKFORD N/A MI4106100
128,"‘MSP, 6TH DISTRICT ROCKFORD WA vais106000 SHERIFF CASSOPOLIS CASS Mi1411400"
128,HEADQUARTERS SHERIFF MARSHALL CALHOUN MI1311300
128,ROCKWOOD PD ROCKWOOD WAYNE wis270500 SHERIFF CHEBOYGAN CHEBOYGAN —-MI1611600
128,ROGERS CITY PD ROGERS CITY PRESQUE ISLE MI7170600 SHERIFF CHARLEVOIX CHARLEVOIX ——_MI1511500
128,“SHERIFE ROGERS CITY PRESQUE ISLE MI7117100 SHERIFF SAULT STE. MARIE CHIPPEWA MIt711700
128,ROLLIN TWP. PD ROLLIN LENAWEE Mi4670700 SHERIFF HARRISON CLARE Mi1811800
128,ROMEO PD ROMEO MACOMB wigo70800 SHERIFF ST. JOHNS CLINTON MI1911900
128,*MSP POST 22 ROMEO NWA wis002200 SHERIFF GRAYLING CRAWFORD Mi2012000
128,ROMULUS TWP. PD ROMULUS WAYNE Mi8270900 SHERIFF ESCANABA DELTA mi2112100
128,ROOSEVELT PARK PD MUSKEGON HEIGHTS MUSKEGON Mi617 1000 SHERIFF IRON MOUNTAIN DICKINSON mi2212200
128,ROSCOMMON PD ROSCOMMON ROSCOMMON —-MI7271100 SHERIFF CHARLOTTE EATON Ml2312300
128,*SHERIFF ROSCOMMON ROSCOMMON —-MI7217200 SHERIFF PETOSKEY EMMET Mi2412400
128,ROSE CITY PD - ROSE CITY OGEMAW wies71200 SHERIFF TRAVERSE CITY GD. TRAVERSE 12812800
128,ROSEVILLE PD ROSEVILLE MACOMB MI5071300 SHERIFF FLINT GENESEE Ml2512500
128,ROTHBURY PD ROTHBURY OCEANA Mi6489600 SHERIFF GLADWIN GLADWIN Ml2612600
128,ROYAL OAK PD ROYAL OAK OAKLAND Mi6371400 SHERIFF BESSEMER GOGEBIC Mi2712700
128,ROYAL OAK TWP. PD FERNDALE OAKLAND Mi6371500 SHERIFF ITHACA GRATIOT wl2912900
128,SAGINAW PD SAGINAW SAGINAW 17371700 SHERIFF HILLSDALE HILLSDALE MI3013000
128,SAGINAW TWP. PD SAGINAW SAGINAW MI7371800 SHERIFF HOUGHTON HOUGHTON MI3113100
128,SAGINAW VALLEY STATE UNIVERSITY CENTER N/A MI7371900 SHERIFF BAD AXE HURON Mi3213200
128,COLLEGE SHERIFE MASON INGHAM MI3313300
128,© *SHERIFF SAGINAW SAGINAW MI7317300 SHERIFF EAST TAWAS 10SCO MI3513500
128,"""SPAULDING TOWNSHIP PD SAGINAW SAGINAW MI7388700 SHERIFF IONIA IONIA MI3413400"
128,*THOMAS TOWNSHIP PD SAGINAW SAGINAW Mi7389400 SHERIFF CRYSTAL FALLS IRON MI3613600
128,1-121
128,3-77
129,LAW ENFORCEMENT AGENCIES MICHIGAN
129,AGENCY ADDRESS COUNTY ORI AGENCY ADDRESS COUNTY OR! @
129,SHERIFF MT. PLEASANT ISABELLA Mi3713700 SOUTH ROCKWOOD PD SOUTH ROCKWOOD MONROE Mi5875000
129,SHERIFF JACKSON JACKSON MI3813800 SOUTHFIELD PD SOUTHFIELD OAKLAND MI6375100
129,SHERIFF KALAMAZOO KALAMAZOO Mi3913900 SOUTHGATE PD SOUTHGATE WAYNE miB275200
129,SHERIFE KALKASKA KALKASKA 14014000 SPAATA PD SPARTA KENT Ml4175400 _
129,SHERIFF EAGLE RIVER KEWEENAW Mi4214200 SPAULDING TOWNSHIP PD SAGINAW SAGINAW MI7388700
129,SHERIFF GRAND RAPIDS KENT Mi4114100 SPRING HARBOR TOWNSHIP PD SPRING ARBOR JACKSON MI3675500
129,SHERIFE BALDWIN LAKE M14314300 SPRING LAKE PD SPRING LAKE OTTAWA MI7075600
129,SHERIFE LAPEER LAPEER Ml4414400 SPRINGFIELD PD BATTLE CREEK CALHOUN Mi1375700
129,SHERIFF ADRIAN LENAWEE Mi4614600 ST. CLAIR PD ST. CLAIR ST. CLAIR MI7472100
129,SHERIFF LELAND LEELANAU Mi4514500 ST. CLAIR SHORES PD ST. CLAIR SHORES MACOMB MI5072200
129,SHERIFF HOWELL LIVINGSTON Mi4714700 *MSP POST 23 ST. CLAIR N/A MI7402300
129,SHERIFE NEWBERRY LUCE Mi4814800 *SHERIFF ST. IGNACE MACKINAG Mi4914900
129,SHERIFF LUDINGTON MASON MI5318300 *MSP POST 83 ST. IGNACE N/A Mi4908300
129,SHERIFF MARQUETTE MARQUETTE MI5218200 ST. JOHNS PD ST. JOHNS CLINTON Mi1972500
129,SHERIFF MANISTEE MANISTEE Mi5115100 *SHERIFF ST. JOHNS CLINTON MI1941900
129,SHERIFF MT. CLEMENS MACOMB MI5015000 ST. JOSEPH PD ST. JOSEPH BERRIEN MI1172600
129,SHERIFF ST. IGNACE MACKINAC Mi4914900 ST. JOSEPH TWONSHIP PD —- BENTON HARBOR BERRIEN 11187700
129,SHERIFE BIG RAPIDS MECOSTA Mi5415400 *SHERIFF ST. JOSEPH BERRIEN MI1111100
129,SHERIFF MENOMINEE MENOMINEE MI5515500 STAMBAUGH PD STAMBAUGH IRON MI3675900
129,SHERIFF LAKE CITY MISSAUKEE Mi5715700 STANDISH PD STANDISH ARENAC Mi0676000
129,SHERIFF MIDLAND MIDLAND MI5615600 *SHERIFE STANDISH ARENAC Mi0610600
129,SHERIFF ATLANTA MONTMORENCY M16016000 STANTON PD STANTON MONTCALM 15976100
129,SHERIFF MONROE MONROE MI5815800 *MCBRIDE PD STANTON MONTCALM Mi5956800
129,SHERIFF STANTON MONTCALM MI5915900 *SHERIFF STANTON MONTCALM MI5915900
129,SHERIFF MUSKEGON MUSKEGON MI6116100 STANWOOD PD STANWOOD MECOSTA Mi5476200
129,SHERIFF WHITE CLOUD NEWAYGO 16216200 STERLING HEIGHTS PD UTICA MACOMB MI5076500
129,SHERIFF PONTIAC OAKLAND MI6316300 STEVENSVILLE PD STEVENSVILLE BERRIEN MI1178600
129,SHERIFF HART OCEANA Ml6416400 STURGIS PD STURGIS ST. JOSEPH MI7576800
129,SHERIFF WEST BRANCH OGEMAW MI6516500 SUMMIT TOWNSHIP PD JACKSON JACKSON MI3876900
129,SHERIFF ONTANAGON ONTONAGON —_MI6616600 SUMPTER TWP. PD BELLEVILLE WAYNE Mi8277000
129,SHERIFF MiO OSCODA MI6816800 SWARTZ CREEK PD SWARTZ CREEK GENESEE Mi2577200
129,SHERIFE REED CITY OSCEOLA MI6716700 SYLVAN LAKE PD PONTIAC OAKLAND MI6377300
129,SHERIFF GAYLORD OTSEGO MI6916900 TAWAS CITY PD TAWAS CITY 10sco MI3577400
129,SHERIFF GRAND HAVEN OTTAWA MI7017000 TAYLOR PD TAYLOR WAYNE MI8277500
129,SHERIFF ROGERS CITY PRESQUE ISLE MI7117100 TAYMOUTH TOWNSHIP PD BURT SAGINAW MI7387900
129,SHERIFF ROSCOMMON ROSCOMMON ——-MI7217200 TECUMSEH PD TECUMSEH LENAWEE Mi4677600
129,SHERIFF SAGINAW SAGINAW MI7317300 TEKONSHA PD TEKONSHA CALHOUN Mi1377700
129,SHERIFF SANDUSKY SANILAC MI7617600 *MSP POST 43 TEKONSHA N/A 11304300
129,SHERIFF MANISTIQUE SCHOOLCRAFT —-MI7717700 THOMAS TOWNSHIP PD SAGINAW SAGINAW MI7389400
129,SHERIFE CORUNNA SHIAWASSEE —-MI7817800 THREE OAKS PD THREE OAKS BERRIEN MI1177900
129,SHERIFF CENTREVILLE ST. JOSEPH MI7517500 THREE RIVERS PD THREE RIVERS ST. JOSEPH MI7578000
129,SHERIFF PORT HURON ST. CLAIR Mi7417400 TITTABAWASEE TWP PD FREELAND SAGINAW MI7377800
129,SHERIFF CARO TUSCOLA MI7917900 TRAVERSE CITY PD TRAVERSE CITY GD. TRAVERSE — Mi2878100
129,SHERIFF PAW PAW VAN BUREN 18018000 *SHERIFF TRAVERSE CITY GD. TRAVERSE 12812800
129,"SHERIFF ANN ARBOR WASHTENAW —MI8118100 ""MSP, 7TH DISTRICT TRAVERSE CITY N/A Mi2807000"
129,SHERIFF DETROIT WAYNE MIB218200 HEADQUARTERS
129,SHERIFF CADILLAC WEXFORD MI8318300 *MSP POST 71 TRAVERSE CITY N/A Ml2807100
129,SHERWOOD-SHERWOOD SHERWOOD BRANCH Mi1274300 TRENTON PD TRENTON WAYNE MI8278300
129,TOWNSHI *WOODHAVEN PD TRENTON WAYNE Mi8263100
129,SOMERSET TOWNSHIP PD SOMERSET CENTER HILLSDALE Mi3074500 TRI-CITY AIRPORT COMMISSION FREELAND SAGINAW Mi7384000
129,SOUTH HAVEN PD SOUTH HAVEN VAN BUREN Mi8074700 TROY PD TROY OAKLAND Mi6378400
129,*CASCO TOWNSHIP PD SOUTH HAVEN ALLEGAN Mi0389300 TURNER PD TURNER ARENAC Mi0678600
129,*MSP POST 55 SOUTH HAVEN NA 18005500 TUSCARORA TWP. PD INDIAN RIVER CHEBOYGAN —-Mi1684700
129,*COVERT TWP PD SOUTH HAVEN VAN BUREN Mi8087300 TWINING PD TWINING ARENAC Mi0678800
129,SOUTH LYON PD SOUTH LYON OAKLAND Mi6374800 UBLY PD UBLY HURON 13278900
129,*GREEN OAK TWP. PD SOUTH LYON LIVINGSTON Mi4786500 UNION CITY PD UNION CITY BRANCH Mi1279000
129,SOUTH RANGE PD SOUTH RANGE HOUGHTON Mi3174900 UNIONVILLE PD UNIONVILLE TUSCOLA MI7979100
129,1-122
129,3-77 :
130,. ?
130,LAW ENFORCEMENT AGENCIES MICHIGAN
130,© AGENCY ADDRESS COUNTY OR! AGENCY ADDRESS COUNTY ORI
130,"UTICA PD UTICA MACOMB MI5079200 BUREAU OF ALCOHOL, LANSING N/A MIATFO300"
