"state","agency_name","hyperlink","document_type","original_state_folder","sanitized_state_folder","original_agency_folder","sanitized_agency_folder","original_filename","sanitized_filename","saved_path","file_hash"
"TEXAS","Atascosa County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/AtascosaCoSheriffsOfficeTX_TFM_MOA_05082025.pdf","MOA","TEXAS","TEXAS","Atascosa County Sheriff's Office","Atascosa_County_Sheriff's_Office","AtascosaCoSheriffsOfficeTX_TFM_MOA_05082025.pdf","MOA_AtascosaCoSheriffsOfficeTX_TFM_MOA_05082025.pdf","agreements/agreements_20260902_013717/TEXAS/Atascosa_County_Sheriff's_Office/MOA_AtascosaCoSheriffsOfficeTX_TFM_MOA_05082025.pdf","e1cbbb4eea3e59b9b9b563feb4233180b26ac477cccfa89ed449b7d147f122c8"
"TEXAS","Austin County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/AustinCoTX_WSO_MOA_04.16.2025.pdf","MOA","TEXAS","TEXAS","Austin County Sheriff's Office","Austin_County_Sheriff's_Office","AustinCoTX_WSO_MOA_04.16.2025.pdf","MOA_AustinCoTX_WSO_MOA_04.16.2025.pdf","agreements/agreements_20260902_013717/TEXAS/Austin_County_Sheriff's_Office/MOA_AustinCoTX_WSO_MOA_04.16.2025.pdf","afded8a69ae7ffa7742583ec2a83a222ff6b85d0627474ca0c4c50a03f80d8b0"
"TEXAS","Azle Police Department","https://www.ice.gov/doclib/287gMOA/AzlePoliceDeptTX_TFM_MOA_04222026.pdf","MOA","TEXAS","TEXAS","Azle Police Department","Azle_Police_Department","AzlePoliceDeptTX_TFM_MOA_04222026.pdf","MOA_AzlePoliceDeptTX_TFM_MOA_04222026.pdf","agreements/agreements_20260902_013717/TEXAS/Azle_Police_Department/MOA_AzlePoliceDeptTX_TFM_MOA_04222026.pdf","ef877edda8fef3cc3bc8f0ab11a5b9f975222600014e0f79b3546aecf2a52dca"
"TEXAS","Bailey County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/BaileyCountySOTX_WSO_MOA_073125.pdf","MOA","TEXAS","TEXAS","Bailey County Sheriff's Office","Bailey_County_Sheriff's_Office","BaileyCountySOTX_WSO_MOA_073125.pdf","MOA_BaileyCountySOTX_WSO_MOA_073125.pdf","agreements/agreements_20260902_013717/TEXAS/Bailey_County_Sheriff's_Office/MOA_BaileyCountySOTX_WSO_MOA_073125.pdf","cab7052012e2bbe1d9f0665d9c37b1790e049c26cd643a5495062103eef7547b"
"TEXAS","Balcones Heights Police Department","https://www.ice.gov/doclib/287gMOA/BalconesHeightsPoliceDeptTX_TFM_MOA_01072026.pdf","MOA","TEXAS","TEXAS","Balcones Heights Police Department","Balcones_Heights_Police_Department","BalconesHeightsPoliceDeptTX_TFM_MOA_01072026.pdf","MOA_BalconesHeightsPoliceDeptTX_TFM_MOA_01072026.pdf","agreements/agreements_20260902_013717/TEXAS/Balcones_Heights_Police_Department/MOA_BalconesHeightsPoliceDeptTX_TFM_MOA_01072026.pdf","144fc1f8b7fc6a1695ff351ad9ce9c7dc9652553c9fe3be5380695cf843bba1b"
"TEXAS","Ballinger Police Department","https://www.ice.gov/doclib/287gMOA/BallingerPoliceDeptTX_TFM_MOA_03212026.pdf","MOA","TEXAS","TEXAS","Ballinger Police Department","Ballinger_Police_Department","BallingerPoliceDeptTX_TFM_MOA_03212026.pdf","MOA_BallingerPoliceDeptTX_TFM_MOA_03212026.pdf","agreements/agreements_20260902_013717/TEXAS/Ballinger_Police_Department/MOA_BallingerPoliceDeptTX_TFM_MOA_03212026.pdf","72d61f5bbaf5aa25fb7c2b1e39010e3cf809c6aaf1cbc7f2932ed669d2eec3e8"
"TEXAS","Bartonville Police Department","https://www.ice.gov/doclib/287gMOA/BartonvillePoliceDeptTX_TFM_MOA_06222026.pdf","MOA","TEXAS","TEXAS","Bartonville Police Department","Bartonville_Police_Department","BartonvillePoliceDeptTX_TFM_MOA_06222026.pdf","MOA_BartonvillePoliceDeptTX_TFM_MOA_06222026.pdf","agreements/agreements_20260902_013717/TEXAS/Bartonville_Police_Department/MOA_BartonvillePoliceDeptTX_TFM_MOA_06222026.pdf","ec93840fafb709493cf19330ae50aedef43464c552304e7315ea040d7ae5af9d"
"TEXAS","Bastrop County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/BastropCOSOTX_TFM_MOA_12082025.pdf","MOA","TEXAS","TEXAS","Bastrop County Sheriff's Office ","Bastrop_County_Sheriff's_Office","BastropCOSOTX_TFM_MOA_12082025.pdf","MOA_BastropCOSOTX_TFM_MOA_12082025.pdf","agreements/agreements_20260902_013717/TEXAS/Bastrop_County_Sheriff's_Office/MOA_BastropCOSOTX_TFM_MOA_12082025.pdf","cdc8286215c78c458b20a9c0ed8e52067dc7ef2bb33b550133fb7ab0edd62a78"
"TEXAS","Bastrop County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/BastropCoSheriffsOfficeTX_WSO_MOA_09222025.pdf","MOA","TEXAS","TEXAS","Bastrop County Sheriff's Office ","Bastrop_County_Sheriff's_Office","BastropCoSheriffsOfficeTX_WSO_MOA_09222025.pdf","MOA_BastropCoSheriffsOfficeTX_WSO_MOA_09222025.pdf","agreements/agreements_20260902_013717/TEXAS/Bastrop_County_Sheriff's_Office/MOA_BastropCoSheriffsOfficeTX_WSO_MOA_09222025.pdf","68dda16cb832e4849492febf7de05db3bfce1d0ddfec33ce01f61a02b905a357"
"TEXAS","Baylor County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/BaylorCoSheriffsOfficeTX_TFM_MOA_03082026.pdf","MOA","TEXAS","TEXAS","Baylor County Sheriff's Office","Baylor_County_Sheriff's_Office","BaylorCoSheriffsOfficeTX_TFM_MOA_03082026.pdf","MOA_BaylorCoSheriffsOfficeTX_TFM_MOA_03082026.pdf","agreements/agreements_20260902_013717/TEXAS/Baylor_County_Sheriff's_Office/MOA_BaylorCoSheriffsOfficeTX_TFM_MOA_03082026.pdf","a3ee52aa1e517d9f6cefa86c2b7e75ce2dd412a561bbb6b3f66011f86eded5f6"
"TEXAS","Bayou Vista Police Department","https://www.ice.gov/doclib/287gMOA/BayouVistaPoliceDeptTX_TFM_MOA_02232026.pdf","MOA","TEXAS","TEXAS","Bayou Vista Police Department","Bayou_Vista_Police_Department","BayouVistaPoliceDeptTX_TFM_MOA_02232026.pdf","MOA_BayouVistaPoliceDeptTX_TFM_MOA_02232026.pdf","agreements/agreements_20260902_013717/TEXAS/Bayou_Vista_Police_Department/MOA_BayouVistaPoliceDeptTX_TFM_MOA_02232026.pdf","64ce13dc2bbe2ea56067f6b2cf4478c1714431a96100814779799902ed707070"
"TEXAS","Bee County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/BeeCoSheriffsOfficeTX_TFM_MOA_01072026.pdf","MOA","TEXAS","TEXAS","Bee County Sheriff's Office","Bee_County_Sheriff's_Office","BeeCoSheriffsOfficeTX_TFM_MOA_01072026.pdf","MOA_BeeCoSheriffsOfficeTX_TFM_MOA_01072026.pdf","agreements/agreements_20260902_013717/TEXAS/Bee_County_Sheriff's_Office/MOA_BeeCoSheriffsOfficeTX_TFM_MOA_01072026.pdf","8fabbcc8ac8efe3741352564f5d606300363749a122b60db9285b0e3925218fa"
"TEXAS","Bee County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/BeeCounty_WSO_MOA_022525.pdf","MOA","TEXAS","TEXAS","Bee County Sheriff's Office","Bee_County_Sheriff's_Office","BeeCounty_WSO_MOA_022525.pdf","MOA_BeeCounty_WSO_MOA_022525.pdf","agreements/agreements_20260902_013717/TEXAS/Bee_County_Sheriff's_Office/MOA_BeeCounty_WSO_MOA_022525.pdf","0edb323b726bd4aa5350bde20fb4878e1a74e64c9c91634686be2b87156da1c7"
"TEXAS","Beeville Police Department","https://www.ice.gov/doclib/287gMOA/BeevillePoliceDeptTX_TFM_MOA_03252026.pdf","MOA","TEXAS","TEXAS","Beeville Police Department","Beeville_Police_Department","BeevillePoliceDeptTX_TFM_MOA_03252026.pdf","MOA_BeevillePoliceDeptTX_TFM_MOA_03252026.pdf","agreements/agreements_20260902_013717/TEXAS/Beeville_Police_Department/MOA_BeevillePoliceDeptTX_TFM_MOA_03252026.pdf","7c7fb5eec158b2da941cae3eed954c055d5eab23c910ce31697d9d3b071ca3d2"
"TEXAS","Bell County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/BellCoSheriffsOfficeTX_WSO_MOA_08282025.pdf","MOA","TEXAS","TEXAS","Bell County Sheriff's Office","Bell_County_Sheriff's_Office","BellCoSheriffsOfficeTX_WSO_MOA_08282025.pdf","MOA_BellCoSheriffsOfficeTX_WSO_MOA_08282025.pdf","agreements/agreements_20260902_013717/TEXAS/Bell_County_Sheriff's_Office/MOA_BellCoSheriffsOfficeTX_WSO_MOA_08282025.pdf","11a91ce040deda17e880540416883d2c029ad6c463b170a25a026a74d885fd15"
"TEXAS","Benavides Police Department","https://www.ice.gov/doclib/287gMOA/BenavidesPDTX_TFM_MOA_06032026.pdf","MOA","TEXAS","TEXAS","Benavides Police Department","Benavides_Police_Department","BenavidesPDTX_TFM_MOA_06032026.pdf","MOA_BenavidesPDTX_TFM_MOA_06032026.pdf","agreements/agreements_20260902_013717/TEXAS/Benavides_Police_Department/MOA_BenavidesPDTX_TFM_MOA_06032026.pdf","d0c890bfce85671f7eb16735c2181f4b9707211403312713c165318705a9410e"
"TEXAS","Bertram Police Department","https://www.ice.gov/doclib/287gMOA/BertramPoliceDeptTX_TFM_MOA_03282026.pdf","MOA","TEXAS","TEXAS","Bertram Police Department","Bertram_Police_Department","BertramPoliceDeptTX_TFM_MOA_03282026.pdf","MOA_BertramPoliceDeptTX_TFM_MOA_03282026.pdf","agreements/agreements_20260902_013717/TEXAS/Bertram_Police_Department/MOA_BertramPoliceDeptTX_TFM_MOA_03282026.pdf","ee848f7deca9f9077c7d0bdc185ddcae4181608c71f615a6aa3b63f7dbd7d58c"
"TEXAS","Bexar County Constable Precinct 3","https://www.ice.gov/doclib/287gMOA/BexarCoConstablePrecinct3TX_TFM_MOA_12122025.pdf","MOA","TEXAS","TEXAS","Bexar County Constable Precinct 3","Bexar_County_Constable_Precinct_3","BexarCoConstablePrecinct3TX_TFM_MOA_12122025.pdf","MOA_BexarCoConstablePrecinct3TX_TFM_MOA_12122025.pdf","agreements/agreements_20260902_013717/TEXAS/Bexar_County_Constable_Precinct_3/MOA_BexarCoConstablePrecinct3TX_TFM_MOA_12122025.pdf","7e2e51401d62837905e1ea50374ec0dc5ca4490a148c6af8c927c1bd4e20f0f3"
"TEXAS","Bexar County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/BexarCoSheriffsOfficeTX_WSO_MOA_10172025.pdf","MOA","TEXAS","TEXAS","Bexar County Sheriff's Office ","Bexar_County_Sheriff's_Office","BexarCoSheriffsOfficeTX_WSO_MOA_10172025.pdf","MOA_BexarCoSheriffsOfficeTX_WSO_MOA_10172025.pdf","agreements/agreements_20260902_013717/TEXAS/Bexar_County_Sheriff's_Office/MOA_BexarCoSheriffsOfficeTX_WSO_MOA_10172025.pdf","f60b9ae052351b4bad4000283af8aaabc7c46b4e1112ed413dd0650dc4f06250"
"TEXAS","Big Sandy Police Departement ","https://www.ice.gov/doclib/287gMOA/BigSandyPoliceDeptTX_TFM_MOA_11062025.pdf","MOA","TEXAS","TEXAS","Big Sandy Police Departement ","Big_Sandy_Police_Departement","BigSandyPoliceDeptTX_TFM_MOA_11062025.pdf","MOA_BigSandyPoliceDeptTX_TFM_MOA_11062025.pdf","agreements/agreements_20260902_013717/TEXAS/Big_Sandy_Police_Departement/MOA_BigSandyPoliceDeptTX_TFM_MOA_11062025.pdf","83fd09d3277be4e48d82833ef16728b91bdfb0d509d9e02530a949c1bbc2959e"
"TEXAS","Blanco County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/BlancoCoSheriffsOfficeTX_JEM_MOA_02232026.pdf","MOA","TEXAS","TEXAS","Blanco County Sheriff's Office","Blanco_County_Sheriff's_Office","BlancoCoSheriffsOfficeTX_JEM_MOA_02232026.pdf","MOA_BlancoCoSheriffsOfficeTX_JEM_MOA_02232026.pdf","agreements/agreements_20260902_013717/TEXAS/Blanco_County_Sheriff's_Office/MOA_BlancoCoSheriffsOfficeTX_JEM_MOA_02232026.pdf","0b3292d4a663e4b91d2749b103e7678001f2b95304dd9f53b0cff000ea281805"
"TEXAS","Bonham Police Department","https://www.ice.gov/doclib/287gMOA/BonhamPoliceDeptTX_TFM_MOA_04212026.pdf","MOA","TEXAS","TEXAS","Bonham Police Department","Bonham_Police_Department","BonhamPoliceDeptTX_TFM_MOA_04212026.pdf","MOA_BonhamPoliceDeptTX_TFM_MOA_04212026.pdf","agreements/agreements_20260902_013717/TEXAS/Bonham_Police_Department/MOA_BonhamPoliceDeptTX_TFM_MOA_04212026.pdf","b0a46c5ff7e5ff7d7a323dc2d4186c4ebed7fc15d92576693cbefa747e6ba806"
"TEXAS","Borden County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/BordenCoSheriffsOfficeTX_TFM_MOA_12022025.pdf","MOA","TEXAS","TEXAS","Borden County Sheriff's Office","Borden_County_Sheriff's_Office","BordenCoSheriffsOfficeTX_TFM_MOA_12022025.pdf","MOA_BordenCoSheriffsOfficeTX_TFM_MOA_12022025.pdf","agreements/agreements_20260902_013717/TEXAS/Borden_County_Sheriff's_Office/MOA_BordenCoSheriffsOfficeTX_TFM_MOA_12022025.pdf","8c37fbc6b86f996114170d48c93cbd3e665385bb650a1750eed87f07ecbdfc8b"
"TEXAS","Bosque County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/BosqueCoSheriffsOfficeTX_WSO_MOA_08282025.pdf","MOA","TEXAS","TEXAS","Bosque County Sheriff's Office ","Bosque_County_Sheriff's_Office","BosqueCoSheriffsOfficeTX_WSO_MOA_08282025.pdf","MOA_BosqueCoSheriffsOfficeTX_WSO_MOA_08282025.pdf","agreements/agreements_20260902_013717/TEXAS/Bosque_County_Sheriff's_Office/MOA_BosqueCoSheriffsOfficeTX_WSO_MOA_08282025.pdf","836fc70a91439b0c46c92f8b34566c0becfa66a5039cf096e9840fa1a1019ab8"
"TEXAS","Bowie County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/BowieCoSheriffsOfficeTX_WSO_MOA_10172025.pdf","MOA","TEXAS","TEXAS","Bowie County Sheriff's Office ","Bowie_County_Sheriff's_Office","BowieCoSheriffsOfficeTX_WSO_MOA_10172025.pdf","MOA_BowieCoSheriffsOfficeTX_WSO_MOA_10172025.pdf","agreements/agreements_20260902_013717/TEXAS/Bowie_County_Sheriff's_Office/MOA_BowieCoSheriffsOfficeTX_WSO_MOA_10172025.pdf","fd8a4365e4b36bd553155124398bd9bf06a9401155cf21e2be2e631a94fbb188"
"TEXAS","Brazoria County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/BrazoriaCountySOTX_WSO_MOA_080725.pdf","MOA","TEXAS","TEXAS","Brazoria County Sheriff's Office","Brazoria_County_Sheriff's_Office","BrazoriaCountySOTX_WSO_MOA_080725.pdf","MOA_BrazoriaCountySOTX_WSO_MOA_080725.pdf","agreements/agreements_20260902_013717/TEXAS/Brazoria_County_Sheriff's_Office/MOA_BrazoriaCountySOTX_WSO_MOA_080725.pdf","e249174118bb578aab63107544a3445f886721d6be338755aaf7c4047f867de2"
"TEXAS","Brazos County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/BrazosCoSheriffsOfficeTX_WSO_MOA_03112026.pdf","MOA","TEXAS","TEXAS","Brazos County Sheriff's Office","Brazos_County_Sheriff's_Office","BrazosCoSheriffsOfficeTX_WSO_MOA_03112026.pdf","MOA_BrazosCoSheriffsOfficeTX_WSO_MOA_03112026.pdf","agreements/agreements_20260902_013717/TEXAS/Brazos_County_Sheriff's_Office/MOA_BrazosCoSheriffsOfficeTX_WSO_MOA_03112026.pdf","b02db06decf0a60da666e19680649d38ae5362820eb70fb2bd80e60fe032b2aa"
"TEXAS","Brewster County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/BrewsterCoSheriffsOfficeTX_WSO_MOA_01262026.pdf","MOA","TEXAS","TEXAS","Brewster County Sheriff's Office","Brewster_County_Sheriff's_Office","BrewsterCoSheriffsOfficeTX_WSO_MOA_01262026.pdf","MOA_BrewsterCoSheriffsOfficeTX_WSO_MOA_01262026.pdf","agreements/agreements_20260902_013717/TEXAS/Brewster_County_Sheriff's_Office/MOA_BrewsterCoSheriffsOfficeTX_WSO_MOA_01262026.pdf","e7a5fcd41588f48e7e99bf004abf0d6e468c8fe6f4410bc4ed759c9fc3d5dbdf"
"TEXAS","Brooks County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/BrooksCountySOTX_JEM_MOA_061125.pdf","MOA","TEXAS","TEXAS","Brooks County Sheriff's Office","Brooks_County_Sheriff's_Office","BrooksCountySOTX_JEM_MOA_061125.pdf","MOA_BrooksCountySOTX_JEM_MOA_061125.pdf","agreements/agreements_20260902_013717/TEXAS/Brooks_County_Sheriff's_Office/MOA_BrooksCountySOTX_JEM_MOA_061125.pdf","41b008a0f9ad5bb95f7fe3306e7fc8b9e1b9a1b68da64848bf9101cdea627d99"
"TEXAS","Brooks County Sheriff's Office","https://gcc02.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.ice.gov%2Fdoclib%2F287gMOA%2FBrooksCoSheriffsOfficeTX_TFM_MOA_06122025.pdf&amp;data=05%7C02%7CWebmaster.ICE%40ice.dhs.gov%7Cf289356845d24ba449d808ddc88446d2%7C1b87612a306c49d681e697c6e1a9197f%7C0%7C0%7C638887192624507499%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&amp;sdata=DAfF6Lua28gz7u%2Fecjgs7hXqNHo%2FqmAp%2FN0s0QjNL5M%3D&amp;reserved=0","MOA","TEXAS","TEXAS","Brooks County Sheriff's Office","Brooks_County_Sheriff's_Office","gcc02.safelinks.protection.outlook.com","MOA_gcc02.safelinks.protection.outlook.com","agreements/agreements_20260902_013717/TEXAS/Brooks_County_Sheriff's_Office/MOA_gcc02.safelinks.protection.outlook.com","bafa3a3cdb6122280482a4f94f2580ed03aeeb5c028829465e5ee7fcb70b5f8f"
"TEXAS","Brown County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/BrownCoSOTX_TFM_MOA_06072026.pdf","MOA","TEXAS","TEXAS","Brown County Sheriff's Office","Brown_County_Sheriff's_Office","BrownCoSOTX_TFM_MOA_06072026.pdf","MOA_BrownCoSOTX_TFM_MOA_06072026.pdf","agreements/agreements_20260902_013717/TEXAS/Brown_County_Sheriff's_Office/MOA_BrownCoSOTX_TFM_MOA_06072026.pdf","2d06c373e24df0ddbe29c9394e1f86ddc902fbd0e9a6def9f0f1b297a657112e"
"TEXAS","Brown County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/BrownCoSheriffsOfficeTX_WSO_MOA_12022025.pdf","MOA","TEXAS","TEXAS","Brown County Sheriff's Office","Brown_County_Sheriff's_Office","BrownCoSheriffsOfficeTX_WSO_MOA_12022025.pdf","MOA_BrownCoSheriffsOfficeTX_WSO_MOA_12022025.pdf","agreements/agreements_20260902_013717/TEXAS/Brown_County_Sheriff's_Office/MOA_BrownCoSheriffsOfficeTX_WSO_MOA_12022025.pdf","67f6fcd7dd20af8e6c26c91c4ea8f5f51a64d34210fbfb0eff5652182974ce03"
"TEXAS","Bullard Police Department","https://www.ice.gov/doclib/287gMOA/BullardPoliceDeptTX_TFM_MOA_01082026.pdf","MOA","TEXAS","TEXAS","Bullard Police Department","Bullard_Police_Department","BullardPoliceDeptTX_TFM_MOA_01082026.pdf","MOA_BullardPoliceDeptTX_TFM_MOA_01082026.pdf","agreements/agreements_20260902_013717/TEXAS/Bullard_Police_Department/MOA_BullardPoliceDeptTX_TFM_MOA_01082026.pdf","08e765aa424ddb5e4b5cf823cc8c679b1d2b49fccfd9d49dbd59f32014cd193b"
"TEXAS","Burleson County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/BurlesonCoTX_WSO_MOA_04.16.2025.pdf","MOA","TEXAS","TEXAS","Burleson County Sheriff's Office","Burleson_County_Sheriff's_Office","BurlesonCoTX_WSO_MOA_04.16.2025.pdf","MOA_BurlesonCoTX_WSO_MOA_04.16.2025.pdf","agreements/agreements_20260902_013717/TEXAS/Burleson_County_Sheriff's_Office/MOA_BurlesonCoTX_WSO_MOA_04.16.2025.pdf","de98839fc7458baffe2e650636635d4de0327dcc2339eb45043eaef88f416dfc"
"TEXAS","Burnet County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/287gWSO_BurnetCoTx2019-11-05.pdf","MOA","TEXAS","TEXAS","Burnet County Sheriff's Office","Burnet_County_Sheriff's_Office","287gWSO_BurnetCoTx2019-11-05.pdf","MOA_287gWSO_BurnetCoTx2019-11-05.pdf","agreements/agreements_20260902_013717/TEXAS/Burnet_County_Sheriff's_Office/MOA_287gWSO_BurnetCoTx2019-11-05.pdf","267fe077b97eea1098fcf5b5a64127ac8872a8cffad0dae65c638dd9639ad0a2"
"TEXAS","Caldwell County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/CaldwellCountyTX_TFM_MOA_071525.pdf","MOA","TEXAS","TEXAS","Caldwell County Sheriff's Office","Caldwell_County_Sheriff's_Office","CaldwellCountyTX_TFM_MOA_071525.pdf","MOA_CaldwellCountyTX_TFM_MOA_071525.pdf","agreements/agreements_20260902_013717/TEXAS/Caldwell_County_Sheriff's_Office/MOA_CaldwellCountyTX_TFM_MOA_071525.pdf","45073fe79e514bdd0a9a290d9cf0642078ad8f5f8fad3a6e9f7e761dd1a047cb"
"TEXAS","Caldwell County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/CaldwellCoSheriffsOfficeTX_WSO_MOA_09092025.pdf","MOA","TEXAS","TEXAS","Caldwell County Sheriff's Office","Caldwell_County_Sheriff's_Office","CaldwellCoSheriffsOfficeTX_WSO_MOA_09092025.pdf","MOA_CaldwellCoSheriffsOfficeTX_WSO_MOA_09092025.pdf","agreements/agreements_20260902_013717/TEXAS/Caldwell_County_Sheriff's_Office/MOA_CaldwellCoSheriffsOfficeTX_WSO_MOA_09092025.pdf","e714061f55c59d5cf16ba3e888d95e27f9ef55c3888f7b085877e5a7dbf5b35c"
"TEXAS","Calhoun County Sheriff’s Office","https://www.ice.gov/doclib/287gMOA/287gJEM_CalhounCoTX_03-13-2020.pdf","MOA","TEXAS","TEXAS","Calhoun County Sheriff’s Office","Calhoun_County_Sheriff’s_Office","287gJEM_CalhounCoTX_03-13-2020.pdf","MOA_287gJEM_CalhounCoTX_03-13-2020.pdf","agreements/agreements_20260902_013717/TEXAS/Calhoun_County_Sheriff’s_Office/MOA_287gJEM_CalhounCoTX_03-13-2020.pdf","2224ea63d1e60ea9b7c9243552abce01bad5db0314126e3c80a97094d0e989d6"
"TEXAS","Calhoun County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/CalhounCoTX_TFM_MOA_03.07.2025.pdf","MOA","TEXAS","TEXAS","Calhoun County Sheriff's Office","Calhoun_County_Sheriff's_Office","CalhounCoTX_TFM_MOA_03.07.2025.pdf","MOA_CalhounCoTX_TFM_MOA_03.07.2025.pdf","agreements/agreements_20260902_013717/TEXAS/Calhoun_County_Sheriff's_Office/MOA_CalhounCoTX_TFM_MOA_03.07.2025.pdf","51fc6ebde41538a55a702eb7587c06cc0cea0c84a980a2a57c35de9b73276858"
"TEXAS","Calhoun County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/CalhounCo_WSO_MOA_022425.pdf","MOA","TEXAS","TEXAS","Calhoun County Sheriff's Office","Calhoun_County_Sheriff's_Office","CalhounCo_WSO_MOA_022425.pdf","MOA_CalhounCo_WSO_MOA_022425.pdf","agreements/agreements_20260902_013717/TEXAS/Calhoun_County_Sheriff's_Office/MOA_CalhounCo_WSO_MOA_022425.pdf","b00294adae5716128fe930b0ef06e7b2c88a417ee424d09b3f7356361a9a8b90"
"TEXAS","Callahan County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/CallahanCountySOTX_TFM_MOA_072325.pdf","MOA","TEXAS","TEXAS","Callahan County Sheriff's Office","Callahan_County_Sheriff's_Office","CallahanCountySOTX_TFM_MOA_072325.pdf","MOA_CallahanCountySOTX_TFM_MOA_072325.pdf","agreements/agreements_20260902_013717/TEXAS/Callahan_County_Sheriff's_Office/MOA_CallahanCountySOTX_TFM_MOA_072325.pdf","18e9ee58638306aece1a6ba8feda47f703612ab3c2c864d80e01df2f92a446e1"
"TEXAS","Callahan County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/CallahanCoSO_WSO_MOA_072325.pdf","MOA","TEXAS","TEXAS","Callahan County Sheriff's Office","Callahan_County_Sheriff's_Office","CallahanCoSO_WSO_MOA_072325.pdf","MOA_CallahanCoSO_WSO_MOA_072325.pdf","agreements/agreements_20260902_013717/TEXAS/Callahan_County_Sheriff's_Office/MOA_CallahanCoSO_WSO_MOA_072325.pdf","03905c6710b9b83df77a8b6b310e2917fc39334bddd2a90364edf3d10973e3b8"
"TEXAS","Cameron County Sheriff's Office ","https://www.ice.gov/doclib/287gMOA/CameronCoSheriffsOfficeTX_WSO_MOA_01262026.pdf","MOA","TEXAS","TEXAS","Cameron County Sheriff's Office ","Cameron_County_Sheriff's_Office","CameronCoSheriffsOfficeTX_WSO_MOA_01262026.pdf","MOA_CameronCoSheriffsOfficeTX_WSO_MOA_01262026.pdf","agreements/agreements_20260902_013717/TEXAS/Cameron_County_Sheriff's_Office/MOA_CameronCoSheriffsOfficeTX_WSO_MOA_01262026.pdf","ccbd0d0f688684022627b100e651a694fed47ea46706b93f55d0250dba1575db"
"TEXAS","Carson County Sheriff's Office","https://www.ice.gov/doclib/287gMOA/CarsonCoSheriffsOfficeTX_WSO_MOA_08282025.pdf","MOA","TEXAS","TEXAS","Carson County Sheriff's Office","Carson_County_Sheriff's_Office","CarsonCoSheriffsOfficeTX_WSO_MOA_08282025.pdf","MOA_CarsonCoSheriffsOfficeTX_WSO_MOA_08282025.pdf","agreements/agreements_20260902_013717/TEXAS/Carson_County_Sheriff's_Office/MOA_CarsonCoSheriffsOfficeTX_WSO_MOA_08282025.pdf","76017237737d0da62b6905312533f9c10cd5f5b3627a7af50c2b32cfb60dcc35"
"TEXAS","Cass County Constable Precinct 3","https://www.ice.gov/doclib/287gMOA/CassCoConstableP3TX_TFM_MOA_06182026.pdf","MOA","TEXAS","TEXAS","Cass County Constable Precinct 3","Cass_County_Constable_Precinct_3","CassCoConstableP3TX_TFM_MOA_06182026.pdf","MOA_CassCoConstableP3TX_TFM_MOA_06182026.pdf","agreements/agreements_20260902_013717/TEXAS/Cass_County_Constable_Precinct_3/MOA_CassCoConstableP3TX_TFM_MOA_06182026.pdf","d7f33e9d74cd9e1f57789c4bb31e98b41b435c89ff7e410c293bf97e678b68ae"
